session_id,customer_age,account_tenure_days,previous_purchases,product_category,items_in_cart,cart_value,treatment,completed_purchase,Y0,Y1
8346,25-34,8,4,Electronics,1,34.51,0,1,1,1
8347,55+,196,1,Home & Garden,4,39.1,0,0,0,1
8348,35-44,158,2,Fashion,1,45.89,0,1,1,1
8349,35-44,235,7,Home & Garden,6,73.89,1,1,1,1
8350,35-44,253,9,Home & Garden,3,44.26,0,1,1,0
8351,45-54,91,4,Books & Media,2,21.64,0,0,0,1
8352,45-54,37,0,Electronics,4,80.94,1,1,1,1
8353,25-34,141,1,Electronics,4,84.32,1,1,1,1
8354,55+,92,1,Books & Media,2,30.63,0,1,1,0
8355,35-44,263,2,Fashion,5,73.92,1,0,0,0
8356,25-34,119,0,Electronics,5,34.95,0,1,1,0
8357,18-24,33,2,Fashion,3,40.31,0,0,0,0
8358,25-34,60,0,Home & Garden,4,31.11,0,1,1,1
8359,45-54,611,2,Electronics,3,74.39,1,1,0,1
8360,25-34,120,1,Electronics,4,42.02,0,1,1,1
8361,25-34,41,0,Books & Media,3,25.44,0,1,1,0
8362,25-34,173,0,Books & Media,2,23.57,0,1,1,0
8363,45-54,110,1,Books & Media,2,55.46,1,1,1,1
8364,18-24,65,3,Electronics,4,53.19,1,1,1,1
8365,35-44,16,2,Fashion,4,18.51,0,0,0,0
8366,25-34,75,2,Books & Media,5,26.96,0,1,1,1
8367,35-44,325,0,Sports & Outdoors,4,71.88,1,0,1,0
8368,25-34,303,1,Electronics,1,41.75,0,1,1,1
8369,18-24,109,0,Books & Media,2,11.3,0,0,0,1
8370,35-44,211,3,Books & Media,5,14.27,0,0,0,1
8371,55+,235,2,Electronics,2,57.01,1,0,0,0
8372,35-44,195,2,Electronics,6,72.16,1,1,0,1
8373,18-24,678,3,Fashion,5,66.57,1,0,1,0
8374,35-44,150,1,Books & Media,4,42.92,0,1,1,0
8375,25-34,33,0,Books & Media,4,5.0,0,0,0,0
8376,45-54,452,1,Electronics,4,85.48,1,0,1,0
8377,55+,303,0,Sports & Outdoors,5,59.39,1,1,0,1
8378,25-34,59,6,Fashion,3,66.52,1,0,0,0
8379,55+,76,2,Home & Garden,7,102.51,1,0,0,0
8380,45-54,78,8,Home & Garden,3,48.07,0,1,1,1
8381,25-34,117,0,Home & Garden,6,45.39,0,0,0,1
8382,35-44,187,1,Fashion,5,74.22,1,0,1,0
8383,25-34,370,1,Fashion,2,24.42,0,0,0,0
8384,25-34,46,0,Home & Garden,5,60.91,1,1,0,1
8385,35-44,123,3,Fashion,2,56.54,1,1,1,1
8386,55+,456,3,Fashion,8,70.81,1,0,1,0
8387,25-34,289,0,Fashion,5,97.34,1,0,1,0
8388,25-34,115,4,Books & Media,2,68.29,1,1,1,1
8389,35-44,229,0,Fashion,3,46.63,0,1,1,0
8390,25-34,454,5,Fashion,2,74.59,1,0,0,0
8391,25-34,415,0,Electronics,3,55.85,1,0,1,0
8392,25-34,503,5,Home & Garden,2,52.78,1,0,1,0
8393,25-34,311,1,Fashion,2,38.66,0,1,1,0
8394,25-34,161,1,Fashion,4,79.2,1,1,1,1
8395,25-34,21,2,Home & Garden,4,54.53,1,0,1,0
8396,25-34,378,8,Fashion,3,47.27,0,1,1,0
8397,35-44,49,5,Books & Media,7,46.23,0,0,0,1
8398,25-34,406,2,Electronics,5,115.66,1,1,1,1
8399,35-44,169,1,Fashion,7,69.09,1,0,1,0
8400,25-34,81,2,Home & Garden,5,58.45,1,0,0,0
8401,25-34,122,3,Books & Media,4,14.98,0,0,0,0
8402,35-44,18,1,Sports & Outdoors,3,36.47,0,0,0,1
8403,25-34,237,9,Fashion,3,75.93,1,0,0,0
8404,55+,192,0,Home & Garden,2,53.48,1,0,0,0
8405,25-34,215,5,Books & Media,5,24.95,0,0,0,1
8406,35-44,195,10,Fashion,3,49.0,0,0,0,1
8407,18-24,398,2,Books & Media,3,21.62,0,0,0,0
8408,55+,61,2,Home & Garden,5,36.15,0,0,0,0
8409,35-44,22,1,Fashion,3,72.07,1,1,1,1
8410,25-34,82,6,Home & Garden,2,90.72,1,1,0,1
8411,18-24,173,4,Fashion,3,71.24,1,1,0,1
8412,45-54,60,1,Home & Garden,2,39.09,0,0,0,0
8413,25-34,424,2,Books & Media,4,68.92,1,0,0,0
8414,25-34,79,0,Electronics,5,59.39,1,0,1,0
8415,25-34,398,2,Home & Garden,3,56.26,1,1,0,1
8416,25-34,346,0,Sports & Outdoors,6,171.55,1,1,1,1
8417,35-44,194,3,Electronics,8,95.62,1,1,1,1
8418,45-54,251,0,Home & Garden,6,22.15,0,0,0,1
8419,25-34,205,1,Electronics,2,134.23,1,1,0,1
8420,18-24,399,4,Fashion,4,35.01,0,1,1,1
8421,18-24,329,0,Home & Garden,5,63.79,1,1,1,1
8422,55+,184,4,Electronics,5,62.04,1,1,1,1
8423,25-34,202,1,Home & Garden,1,80.72,1,0,0,0
8424,25-34,104,3,Electronics,4,88.05,1,0,0,0
8425,35-44,134,1,Books & Media,5,79.05,1,1,1,1
8426,25-34,212,3,Fashion,6,60.81,1,0,1,0
8427,18-24,30,1,Books & Media,2,33.0,0,1,1,1
8428,25-34,291,0,Electronics,5,64.71,1,0,0,0
8429,25-34,13,0,Electronics,7,32.42,0,0,0,1
8430,25-34,198,2,Fashion,3,51.28,1,0,0,0
8431,25-34,109,2,Electronics,6,76.89,1,0,1,0
8432,25-34,386,1,Books & Media,3,18.63,0,0,0,1
8433,25-34,107,0,Electronics,3,48.93,0,1,1,1
8434,45-54,264,0,Sports & Outdoors,3,48.83,0,1,1,1
8435,35-44,136,3,Fashion,5,85.85,1,1,1,1
8436,18-24,156,1,Books & Media,5,28.04,0,0,0,0
8437,35-44,219,3,Home & Garden,2,85.76,1,1,0,1
8438,25-34,432,0,Sports & Outdoors,4,123.7,1,0,0,0
8439,45-54,286,0,Fashion,2,25.57,0,0,0,1
8440,45-54,12,5,Fashion,2,90.1,1,0,1,0
8441,35-44,193,2,Fashion,5,87.71,1,0,1,0
8442,35-44,299,1,Electronics,2,58.81,1,0,1,0
8443,35-44,212,6,Electronics,4,30.32,0,0,0,1
8444,45-54,88,0,Books & Media,7,26.47,0,0,0,0
8445,55+,172,2,Home & Garden,6,23.37,0,0,0,0
8446,35-44,416,3,Sports & Outdoors,2,12.39,0,0,0,0
8447,55+,28,4,Home & Garden,6,77.07,1,1,1,1
8448,25-34,95,0,Fashion,6,64.72,1,0,0,0
8449,18-24,205,2,Books & Media,1,85.41,1,1,0,1
8450,45-54,118,6,Fashion,4,42.41,0,1,1,1
8451,35-44,85,0,Sports & Outdoors,2,52.82,1,0,0,0
8452,18-24,21,0,Home & Garden,3,155.95,1,0,0,0
8453,25-34,38,0,Home & Garden,1,26.92,0,1,1,1
8454,45-54,375,0,Home & Garden,4,31.95,0,0,0,1
8455,55+,17,1,Fashion,2,24.63,0,1,1,1
8456,18-24,375,3,Sports & Outdoors,5,45.16,0,0,0,0
8457,45-54,154,7,Books & Media,5,15.99,0,0,0,1
8458,25-34,121,0,Electronics,5,48.91,0,0,0,1
8459,35-44,329,0,Fashion,4,35.04,0,0,0,1
8460,55+,137,0,Home & Garden,6,87.28,1,0,1,0
8461,25-34,41,2,Electronics,8,38.08,0,0,0,1
8462,18-24,162,3,Sports & Outdoors,3,104.33,1,1,0,1
8463,25-34,132,5,Fashion,2,27.56,0,1,1,1
8464,45-54,256,1,Home & Garden,3,75.16,1,1,1,1
8465,25-34,47,10,Books & Media,5,19.01,0,0,0,0
8466,35-44,95,3,Electronics,4,24.58,0,0,0,1
8467,25-34,180,0,Home & Garden,7,36.76,0,0,0,1
8468,18-24,42,0,Electronics,3,35.77,0,1,1,0
8469,35-44,90,11,Fashion,4,22.99,0,0,0,1
8470,55+,481,8,Fashion,1,73.22,1,1,1,1
8471,35-44,365,12,Books & Media,6,33.38,0,0,0,1
8472,25-34,158,1,Fashion,2,29.35,0,1,1,0
8473,35-44,72,1,Electronics,4,56.62,1,0,1,0
8474,35-44,123,0,Books & Media,3,27.95,0,0,0,1
8475,35-44,157,0,Books & Media,5,17.9,0,0,0,0
8476,25-34,257,0,Electronics,4,62.75,1,1,0,1
8477,25-34,269,1,Electronics,6,44.05,0,1,1,1
8478,18-24,160,0,Electronics,6,120.78,1,1,0,1
8479,35-44,193,0,Books & Media,6,16.38,0,1,1,0
8480,55+,502,3,Sports & Outdoors,7,65.53,1,0,0,0
8481,18-24,44,1,Books & Media,6,25.85,0,0,0,1
8482,35-44,2,1,Fashion,3,77.4,1,0,0,0
8483,25-34,19,0,Electronics,4,52.97,1,0,0,0
8484,25-34,297,2,Electronics,1,61.95,1,0,1,0
8485,25-34,209,2,Electronics,5,112.5,1,0,1,0
8486,18-24,90,0,Home & Garden,7,66.09,1,1,1,1
8487,55+,171,5,Electronics,4,26.37,0,0,0,0
8488,45-54,420,1,Sports & Outdoors,4,32.29,0,1,1,0
8489,55+,263,1,Electronics,5,103.38,1,0,1,0
8490,45-54,212,0,Fashion,5,75.76,1,0,0,0
8491,25-34,29,0,Electronics,2,31.46,0,0,0,1
8492,25-34,99,1,Home & Garden,5,53.61,1,1,0,1
8493,55+,339,6,Home & Garden,4,110.36,1,0,0,0
8494,25-34,120,1,Fashion,5,47.57,0,0,0,1
8495,18-24,121,3,Fashion,3,33.07,0,0,0,1
8496,25-34,82,0,Books & Media,8,15.66,0,0,0,1
8497,35-44,463,2,Books & Media,1,40.82,0,1,1,0
8498,25-34,186,2,Sports & Outdoors,4,42.5,0,0,0,0
8499,25-34,94,1,Electronics,4,46.99,0,1,1,0
8500,55+,230,0,Sports & Outdoors,2,44.79,0,1,1,1
8501,18-24,368,4,Sports & Outdoors,6,102.56,1,1,0,1
8502,25-34,98,5,Electronics,7,50.2,1,1,0,1
8503,25-34,385,0,Home & Garden,6,56.74,1,1,1,1
8504,55+,123,3,Books & Media,8,34.18,0,0,0,1
8505,35-44,16,1,Fashion,4,93.98,1,0,0,0
8506,25-34,238,0,Sports & Outdoors,4,92.87,1,1,1,1
8507,35-44,14,1,Electronics,2,108.22,1,0,1,0
8508,25-34,392,3,Electronics,5,57.26,1,1,1,1
8509,25-34,334,1,Electronics,5,90.31,1,1,1,1
8510,25-34,196,8,Electronics,4,49.77,0,1,1,1
8511,18-24,131,3,Electronics,2,129.13,1,0,0,0
8512,25-34,88,1,Books & Media,6,34.1,0,1,1,1
8513,25-34,184,1,Electronics,2,55.24,1,1,0,1
8514,25-34,257,7,Electronics,3,39.41,0,0,0,0
8515,25-34,23,0,Books & Media,2,44.76,0,0,0,0
8516,18-24,135,1,Fashion,6,64.43,1,0,1,0
8517,25-34,44,0,Fashion,2,86.96,1,0,0,0
8518,35-44,421,1,Fashion,4,92.44,1,0,1,0
8519,25-34,210,3,Electronics,5,90.17,1,1,1,1
8520,35-44,42,1,Home & Garden,2,48.03,0,0,0,1
8521,35-44,261,1,Electronics,6,60.31,1,1,1,1
8522,35-44,316,0,Electronics,4,86.38,1,1,0,1
8523,25-34,264,0,Fashion,3,77.31,1,0,1,0
8524,25-34,34,6,Sports & Outdoors,4,13.85,0,0,0,1
8525,55+,213,6,Fashion,2,49.11,0,1,1,1
8526,25-34,377,0,Electronics,5,55.36,1,1,1,1
8527,45-54,217,1,Sports & Outdoors,4,61.11,1,1,1,1
8528,45-54,73,5,Electronics,4,56.9,1,1,0,1
8529,35-44,282,3,Electronics,5,32.88,0,1,1,0
8530,55+,275,4,Electronics,4,100.73,1,1,0,1
8531,18-24,92,5,Fashion,2,48.3,0,1,1,0
8532,45-54,45,5,Electronics,3,49.68,0,1,1,1
8533,55+,488,1,Electronics,4,54.0,1,1,1,1
8534,18-24,275,1,Books & Media,3,105.92,1,0,1,0
8535,55+,427,1,Electronics,2,40.7,0,1,1,1
8536,45-54,78,1,Fashion,2,47.95,0,0,0,0
8537,35-44,142,0,Home & Garden,5,49.75,0,1,1,0
8538,35-44,47,0,Sports & Outdoors,6,23.8,0,0,0,0
8539,25-34,41,0,Books & Media,3,5.47,0,0,0,1
8540,45-54,190,2,Fashion,7,38.39,0,1,1,1
8541,18-24,213,5,Books & Media,1,82.03,1,0,0,0
8542,45-54,80,4,Books & Media,4,78.17,1,1,0,1
8543,18-24,141,2,Home & Garden,4,105.86,1,0,1,0
8544,25-34,73,1,Fashion,3,68.88,1,0,1,0
8545,25-34,39,0,Fashion,4,53.75,1,1,0,1
8546,55+,331,2,Electronics,3,98.77,1,1,1,1
8547,25-34,334,4,Home & Garden,6,54.97,1,0,0,0
8548,45-54,93,1,Fashion,4,104.21,1,1,0,1
8549,45-54,50,2,Home & Garden,4,31.87,0,0,0,1
8550,45-54,663,3,Electronics,3,61.49,1,1,0,1
8551,25-34,195,3,Fashion,5,33.95,0,1,1,1
8552,25-34,88,1,Books & Media,3,36.48,0,1,1,0
8553,45-54,68,0,Fashion,2,52.95,1,0,1,0
8554,25-34,224,5,Fashion,3,148.82,1,1,1,1
8555,18-24,53,0,Home & Garden,5,54.7,1,1,1,1
8556,25-34,297,0,Electronics,9,29.99,0,0,0,0
8557,25-34,275,0,Electronics,3,61.32,1,0,0,0
8558,25-34,93,5,Fashion,2,61.26,1,0,0,0
8559,25-34,216,0,Fashion,5,19.65,0,0,0,1
8560,25-34,12,1,Books & Media,4,11.01,0,1,1,1
8561,35-44,687,2,Electronics,8,57.7,1,0,0,0
8562,18-24,29,2,Home & Garden,5,56.98,1,0,0,0
8563,25-34,165,1,Home & Garden,2,119.7,1,1,1,1
8564,25-34,243,2,Electronics,3,34.34,0,1,1,1
8565,25-34,99,1,Fashion,3,39.89,0,1,1,1
8566,25-34,158,4,Home & Garden,7,63.52,1,1,1,1
8567,45-54,235,0,Fashion,5,65.17,1,1,0,1
8568,25-34,174,1,Fashion,3,83.43,1,1,1,1
8569,25-34,189,0,Fashion,3,47.54,0,1,1,0
8570,25-34,6,7,Sports & Outdoors,4,114.44,1,0,1,0
8571,35-44,147,6,Electronics,8,67.85,1,0,1,0
8572,25-34,515,0,Fashion,5,59.31,1,0,0,0
8573,25-34,110,5,Electronics,5,104.29,1,1,1,1
8574,55+,22,1,Fashion,5,32.43,0,0,0,1
8575,25-34,296,3,Home & Garden,3,50.5,1,1,1,1
8576,18-24,90,3,Fashion,4,56.79,1,1,1,1
8577,18-24,119,0,Sports & Outdoors,3,61.49,1,1,0,1
8578,45-54,80,3,Fashion,4,123.24,1,1,1,1
8579,45-54,81,0,Books & Media,5,22.43,0,0,0,0
8580,25-34,143,0,Fashion,6,60.58,1,0,1,0
8581,35-44,158,0,Sports & Outdoors,6,39.78,0,1,1,0
8582,18-24,293,2,Books & Media,4,35.28,0,0,0,1
8583,35-44,307,5,Fashion,3,5.0,0,1,1,1
8584,35-44,282,1,Fashion,6,86.54,1,0,0,0
8585,25-34,117,5,Fashion,2,38.47,0,1,1,1
8586,18-24,245,9,Electronics,5,46.17,0,1,1,0
8587,55+,101,1,Electronics,3,33.12,0,0,0,1
8588,25-34,255,2,Books & Media,3,38.36,0,0,0,1
8589,18-24,67,2,Sports & Outdoors,5,114.59,1,1,1,1
8590,25-34,174,2,Electronics,2,54.25,1,0,1,0
8591,25-34,236,1,Sports & Outdoors,2,78.53,1,0,0,0
8592,25-34,280,2,Home & Garden,2,114.58,1,1,1,1
8593,18-24,340,1,Fashion,4,17.43,0,0,0,0
8594,18-24,43,0,Electronics,2,92.14,1,1,0,1
8595,25-34,17,6,Fashion,3,96.69,1,1,0,1
8596,25-34,79,2,Fashion,7,76.86,1,0,1,0
8597,45-54,318,2,Sports & Outdoors,4,38.53,0,0,0,0
8598,35-44,182,2,Home & Garden,3,44.41,0,1,1,0
8599,35-44,314,0,Home & Garden,3,33.33,0,0,0,1
8600,35-44,402,1,Sports & Outdoors,4,48.89,0,0,0,1
8601,45-54,290,0,Sports & Outdoors,3,44.44,0,0,0,0
8602,45-54,133,1,Home & Garden,3,40.93,0,0,0,1
8603,25-34,150,7,Home & Garden,7,103.16,1,1,0,1
8604,35-44,345,2,Electronics,2,62.28,1,0,1,0
8605,45-54,79,0,Electronics,2,78.17,1,1,0,1
8606,18-24,53,5,Fashion,5,72.69,1,1,1,1
8607,25-34,123,4,Fashion,4,70.25,1,1,0,1
8608,18-24,57,3,Fashion,3,24.74,0,0,0,0
8609,35-44,14,2,Books & Media,5,26.89,0,1,1,1
8610,18-24,149,1,Books & Media,3,54.25,1,1,1,1
8611,45-54,567,1,Fashion,2,77.59,1,0,1,0
8612,18-24,159,6,Electronics,5,60.56,1,0,0,0
8613,35-44,320,0,Home & Garden,6,87.7,1,0,1,0
8614,25-34,231,0,Home & Garden,2,67.47,1,1,0,1
8615,35-44,299,1,Sports & Outdoors,3,44.38,0,1,1,0
8616,45-54,90,3,Books & Media,3,6.39,0,0,0,0
8617,25-34,115,3,Fashion,2,60.24,1,0,0,0
8618,35-44,134,0,Books & Media,4,26.57,0,1,1,1
8619,25-34,364,0,Books & Media,3,28.81,0,0,0,1
8620,25-34,304,3,Fashion,3,100.68,1,1,0,1
8621,25-34,114,1,Electronics,4,65.82,1,1,0,1
8622,25-34,185,3,Electronics,4,58.54,1,1,0,1
8623,45-54,256,4,Fashion,3,69.95,1,0,0,0
8624,35-44,296,1,Home & Garden,5,48.4,0,1,1,1
8625,18-24,164,0,Books & Media,5,35.04,0,0,0,1
8626,55+,142,5,Fashion,5,21.91,0,0,0,1
8627,18-24,285,1,Fashion,2,66.94,1,0,0,0
8628,55+,119,0,Electronics,5,33.98,0,0,0,1
8629,25-34,27,0,Electronics,4,80.38,1,0,0,0
8630,45-54,211,4,Home & Garden,3,74.91,1,0,0,0
8631,35-44,141,3,Fashion,5,30.36,0,0,0,0
8632,45-54,113,8,Fashion,5,16.39,0,1,1,0
8633,45-54,296,0,Home & Garden,3,37.54,0,1,1,0
8634,35-44,229,7,Electronics,8,46.33,0,0,0,1
8635,18-24,50,1,Fashion,7,50.81,1,1,0,1
8636,25-34,240,1,Books & Media,3,49.44,0,0,0,0
8637,35-44,170,6,Books & Media,3,21.45,0,1,1,1
8638,45-54,184,5,Home & Garden,2,73.93,1,0,1,0
8639,45-54,713,0,Home & Garden,3,70.51,1,1,0,1
8640,35-44,240,0,Electronics,5,40.9,0,1,1,1
8641,35-44,149,1,Fashion,4,104.5,1,1,1,1
8642,25-34,83,2,Sports & Outdoors,2,83.66,1,0,1,0
8643,25-34,112,2,Fashion,3,72.77,1,0,1,0
8644,55+,243,5,Fashion,5,50.47,1,0,1,0
8645,25-34,130,3,Home & Garden,2,64.11,1,1,0,1
8646,55+,334,2,Fashion,3,95.0,1,1,0,1
8647,18-24,303,3,Electronics,4,43.36,0,0,0,0
8648,25-34,297,3,Sports & Outdoors,2,29.11,0,1,1,1
8649,25-34,142,0,Sports & Outdoors,3,49.15,0,1,1,1
8650,25-34,374,0,Fashion,3,27.14,0,1,1,0
8651,35-44,126,2,Electronics,3,74.75,1,0,1,0
8652,18-24,182,4,Home & Garden,6,69.39,1,0,0,0
8653,25-34,230,2,Fashion,6,39.68,0,0,0,1
8654,35-44,47,13,Fashion,5,77.13,1,0,1,0
8655,25-34,322,2,Fashion,5,80.8,1,1,1,1
8656,35-44,273,1,Fashion,4,67.23,1,0,0,0
8657,25-34,302,0,Electronics,5,32.07,0,1,1,1
8658,45-54,46,1,Electronics,6,46.66,0,1,1,0
8659,35-44,99,0,Home & Garden,1,46.95,0,0,0,0
8660,25-34,220,2,Books & Media,2,24.47,0,1,1,1
8661,25-34,43,4,Fashion,1,13.95,0,0,0,1
8662,35-44,166,0,Sports & Outdoors,5,68.02,1,1,1,1
8663,35-44,335,1,Fashion,8,89.34,1,0,0,0
8664,35-44,13,5,Sports & Outdoors,4,35.89,0,0,0,0
8665,45-54,527,2,Home & Garden,3,58.76,1,1,0,1
8666,25-34,98,0,Fashion,2,34.49,0,1,1,0
8667,35-44,385,2,Home & Garden,4,63.64,1,0,0,0
8668,45-54,194,2,Electronics,3,87.44,1,1,1,1
8669,35-44,131,8,Books & Media,4,33.26,0,1,1,1
8670,25-34,103,1,Home & Garden,2,78.66,1,0,0,0
8671,18-24,153,3,Fashion,4,33.05,0,1,1,0
8672,35-44,160,6,Fashion,3,87.79,1,1,1,1
8673,25-34,87,1,Electronics,2,35.91,0,0,0,0
8674,55+,373,2,Books & Media,2,5.0,0,0,0,1
8675,25-34,241,2,Books & Media,4,45.73,0,0,0,0
8676,35-44,254,0,Sports & Outdoors,5,55.77,1,1,0,1
8677,35-44,260,4,Fashion,3,108.8,1,0,1,0
8678,18-24,149,2,Electronics,1,68.98,1,1,1,1
8679,35-44,382,1,Sports & Outdoors,4,57.27,1,0,1,0
8680,25-34,489,2,Fashion,2,67.06,1,0,0,0
8681,55+,809,4,Home & Garden,2,33.34,0,0,0,1
8682,55+,103,0,Fashion,7,36.4,0,1,1,1
8683,35-44,498,3,Fashion,6,48.25,0,0,0,1
8684,35-44,57,2,Fashion,1,48.39,0,0,0,1
8685,55+,80,6,Electronics,1,31.32,0,1,1,1
8686,45-54,76,5,Fashion,6,46.59,0,0,0,1
8687,45-54,339,8,Books & Media,3,40.95,0,0,0,0
8688,35-44,258,7,Fashion,4,65.44,1,0,0,0
8689,25-34,131,7,Fashion,2,79.05,1,0,0,0
8690,25-34,228,0,Books & Media,10,66.43,1,1,1,1
8691,55+,51,2,Fashion,6,40.72,0,0,0,0
8692,55+,222,0,Electronics,5,57.31,1,1,0,1
8693,25-34,208,1,Books & Media,4,21.62,0,1,1,1
8694,25-34,189,1,Fashion,4,55.42,1,1,1,1
8695,25-34,433,1,Home & Garden,2,44.6,0,1,1,0
8696,35-44,81,3,Fashion,3,51.72,1,1,0,1
8697,25-34,94,3,Books & Media,4,51.43,1,0,0,0
8698,45-54,350,2,Home & Garden,5,64.89,1,0,1,0
8699,25-34,361,19,Books & Media,1,16.78,0,1,1,0
8700,55+,146,0,Fashion,4,127.88,1,1,0,1
8701,18-24,304,3,Electronics,3,67.92,1,0,1,0
8702,45-54,102,0,Fashion,2,97.73,1,1,1,1
8703,25-34,105,1,Books & Media,5,29.45,0,1,1,1
8704,25-34,44,0,Electronics,5,86.82,1,1,1,1
8705,25-34,41,1,Electronics,2,73.55,1,1,1,1
8706,18-24,56,0,Sports & Outdoors,8,57.29,1,1,1,1
8707,35-44,329,1,Home & Garden,6,53.83,1,1,1,1
8708,25-34,191,0,Fashion,3,77.9,1,1,0,1
8709,18-24,189,0,Electronics,7,64.63,1,1,0,1
8710,35-44,146,2,Fashion,5,61.58,1,1,1,1
8711,45-54,45,6,Home & Garden,3,104.64,1,0,1,0
8712,45-54,324,4,Electronics,3,56.78,1,1,1,1
8713,35-44,155,2,Books & Media,10,49.79,0,1,1,1
8714,25-34,331,5,Books & Media,3,25.06,0,0,0,1
8715,35-44,88,3,Home & Garden,6,34.16,0,0,0,1
8716,25-34,72,3,Books & Media,3,43.23,0,0,0,1
8717,25-34,209,2,Electronics,2,46.83,0,1,1,1
8718,55+,154,5,Fashion,5,27.01,0,1,1,0
8719,18-24,46,3,Fashion,9,56.96,1,1,1,1
8720,25-34,332,0,Fashion,7,68.37,1,1,0,1
8721,35-44,399,2,Fashion,6,88.4,1,1,1,1
8722,25-34,283,3,Electronics,3,29.39,0,0,0,1
8723,55+,108,3,Sports & Outdoors,1,82.01,1,1,1,1
8724,18-24,210,7,Books & Media,1,74.07,1,0,0,0
8725,18-24,103,1,Electronics,5,27.05,0,0,0,1
8726,18-24,269,0,Fashion,3,74.03,1,1,0,1
8727,25-34,194,0,Sports & Outdoors,3,36.01,0,1,1,1
8728,35-44,216,1,Home & Garden,5,24.15,0,1,1,1
8729,45-54,43,3,Fashion,1,53.28,1,1,1,1
8730,45-54,291,0,Electronics,4,65.87,1,0,0,0
8731,55+,315,0,Books & Media,3,42.09,0,1,1,0
8732,18-24,51,0,Books & Media,5,41.11,0,1,1,1
8733,55+,493,1,Electronics,3,67.86,1,0,0,0
8734,25-34,49,0,Home & Garden,3,48.0,0,1,1,1
8735,25-34,452,0,Books & Media,5,66.8,1,1,1,1
8736,35-44,332,0,Books & Media,2,50.97,1,1,1,1
8737,25-34,65,3,Books & Media,9,33.56,0,1,1,0
8738,25-34,128,4,Fashion,5,52.13,1,0,0,0
8739,35-44,349,1,Fashion,4,66.9,1,1,1,1
8740,25-34,45,0,Home & Garden,5,63.44,1,0,0,0
8741,55+,281,7,Books & Media,3,77.0,1,1,1,1
8742,25-34,229,0,Fashion,2,92.32,1,1,1,1
8743,25-34,142,5,Books & Media,5,103.57,1,0,0,0
8744,25-34,166,2,Home & Garden,7,38.44,0,1,1,1
8745,25-34,49,1,Sports & Outdoors,4,37.17,0,1,1,1
8746,45-54,373,5,Home & Garden,5,37.99,0,0,0,1
8747,18-24,79,1,Fashion,6,20.43,0,0,0,0
8748,25-34,161,4,Electronics,3,105.99,1,1,0,1
8749,25-34,76,0,Electronics,2,114.01,1,0,1,0
8750,45-54,71,0,Books & Media,3,5.13,0,0,0,1
8751,25-34,218,4,Home & Garden,1,53.91,1,1,0,1
8752,45-54,420,1,Books & Media,5,22.64,0,0,0,1
8753,35-44,81,3,Fashion,5,67.23,1,1,1,1
8754,25-34,47,3,Fashion,4,75.12,1,1,1,1
8755,55+,94,0,Books & Media,4,32.53,0,0,0,0
8756,55+,225,5,Fashion,6,73.47,1,0,1,0
8757,45-54,200,1,Fashion,4,47.6,0,0,0,0
8758,25-34,39,0,Fashion,5,73.01,1,0,1,0
8759,45-54,249,13,Electronics,3,61.06,1,1,1,1
8760,45-54,425,6,Fashion,5,75.89,1,0,1,0
8761,25-34,259,11,Fashion,3,32.01,0,1,1,0
8762,35-44,421,7,Fashion,5,151.69,1,1,0,1
8763,25-34,97,6,Sports & Outdoors,1,69.93,1,1,1,1
8764,45-54,66,0,Electronics,1,40.64,0,0,0,0
8765,25-34,218,0,Electronics,2,60.73,1,1,1,1
8766,35-44,257,3,Home & Garden,8,74.88,1,0,1,0
8767,25-34,60,7,Sports & Outdoors,1,54.71,1,0,0,0
8768,35-44,106,3,Electronics,5,58.55,1,0,0,0
8769,25-34,201,0,Home & Garden,4,64.35,1,1,1,1
8770,25-34,66,0,Home & Garden,2,82.29,1,1,0,1
8771,55+,231,1,Sports & Outdoors,5,82.36,1,1,0,1
8772,25-34,174,0,Electronics,4,54.8,1,1,1,1
8773,18-24,409,2,Home & Garden,4,92.69,1,1,1,1
8774,45-54,416,1,Fashion,1,57.17,1,1,1,1
8775,25-34,62,0,Sports & Outdoors,3,27.06,0,1,1,1
8776,55+,528,6,Books & Media,3,96.44,1,1,1,1
8777,25-34,157,15,Fashion,5,49.39,0,1,1,0
8778,35-44,210,2,Electronics,3,68.74,1,1,0,1
8779,35-44,212,6,Electronics,6,46.79,0,0,0,1
8780,25-34,56,0,Fashion,4,76.09,1,0,1,0
8781,45-54,95,0,Fashion,4,29.23,0,0,0,1
8782,35-44,287,4,Books & Media,2,33.71,0,0,0,0
8783,25-34,73,0,Home & Garden,4,19.25,0,1,1,1
8784,55+,174,2,Electronics,2,96.54,1,0,0,0
8785,18-24,164,1,Home & Garden,3,27.75,0,1,1,1
8786,45-54,132,2,Sports & Outdoors,4,28.93,0,0,0,1
8787,45-54,707,0,Home & Garden,4,49.23,0,0,0,1
8788,35-44,183,1,Books & Media,4,37.51,0,0,0,0
8789,25-34,64,0,Electronics,1,99.6,1,0,0,0
8790,35-44,72,0,Electronics,1,92.49,1,1,0,1
8791,45-54,98,0,Electronics,4,51.24,1,1,0,1
8792,18-24,101,1,Fashion,7,58.58,1,1,1,1
8793,18-24,31,1,Electronics,5,47.86,0,1,1,1
8794,25-34,143,4,Books & Media,2,59.26,1,1,1,1
8795,35-44,37,0,Books & Media,7,76.13,1,0,1,0
8796,25-34,796,5,Fashion,2,83.28,1,1,0,1
